Date,Weekly_Sales,Store,Temperature,CPI,Unemployment
2011-03-18,2116475.38,4,51.86,128.5121935,6.51
2011-03-25,1944164.32,4,59.1,128.6160645,6.51
2011-04-01,1900246.47,4,56.99,128.7199355,5.946
2011-04-08,2074953.46,4,62.61,128.8238065,5.946
2011-04-15,1960587.76,4,62.34,128.9107333,5.946
2011-04-22,2220600.76,4,68.8,128.9553,5.946
2011-04-29,1878167.44,4,64.22,128.9998667,5.946
2011-05-06,2063682.76,4,63.41,129.0444333,5.946
2011-05-13,2002362.37,4,70.65,129.089,5.946
2011-05-20,2015563.48,4,70.49,129.0756774,5.946
2011-05-27,1986597.95,4,73.65,129.0623548,5.946
2011-06-03,2065377.15,4,78.26,129.0490323,5.946
2011-06-10,2073951.38,4,80.05,129.0357097,5.946
2011-06-17,2141210.62,4,83.51,129.0432,5.946
2011-06-24,2008344.92,4,81.85,129.0663,5.946
2011-07-01,2051533.53,4,84.54,129.0894,5.644
2011-07-08,2066541.86,4,84.59,129.1125,5.644
2011-07-15,2049046.95,4,83.27,129.1338387,5.644
2011-07-22,2036231.39,4,82.84,129.1507742,5.644
2011-07-29,1989674.07,4,84.36,129.1677097,5.644
2011-08-05,2160057.39,4,86.09,129.1846452,5.644
2011-08-12,2105668.74,4,82.98,129.2015806,5.644
2011-08-19,2232892.1,4,82.77,129.2405806,5.644
2011-08-26,1988490.21,4,81.47,129.2832581,5.644
2011-09-02,2078420.31,4,77.99,129.3259355,5.644
2011-09-09,2093139.01,4,73.34,129.3686129,5.644
2011-09-16,2075577.33,4,72.76,129.4306,5.644
2011-09-23,2031406.41,4,69.23,129.5183333,5.644
2011-09-30,1929486.63,4,72.15,129.6060667,5.644
2011-10-07,2166737.65,4,65.79,129.6938,5.143
2011-10-14,2074548.85,4,63.75,129.7706452,5.143
2011-10-21,2207742.13,4,64.79,129.7821613,5.143
2011-10-28,2151659.59,4,55.31,129.7936774,5.143
2011-11-04,2281217.31,4,49.86,129.8051935,5.143
2011-11-11,2203028.96,4,47.12,129.8167097,5.143
2011-11-18,2243946.59,4,50.44,129.8268333,5.143
2011-11-25,2720371.4924999997,4,47.96,129.8364,5.143
2011-12-02,2180999.26,4,38.71,129.8459667,5.143
2011-12-09,2508955.24,4,31.64,129.8555333,5.143
2011-12-16,2720371.4924999997,4,36.44,129.8980645,5.143
2011-12-23,2720371.4924999997,4,35.92,129.9845484,5.143
2011-12-30,2007105.86,4,36.89,130.0710323,5.143
2012-01-06,2047766.07,4,38.64,130.1575161,4.607
2012-01-13,1941676.61,4,34.41,130.244,4.607
2012-01-20,2005097.76,4,42.09,130.2792258,4.607
2012-01-27,1928720.51,4,40.31,130.3144516,4.607
2012-02-03,2173373.91,4,41.81,130.3496774,4.607
2012-02-10,2374660.64,4,33.0,130.3849032,4.607
2012-02-17,2427640.17,4,34.19,130.4546207,4.607
2012-02-24,2226662.17,4,41.31,130.5502069,4.607
2012-03-02,2206319.9,4,50.38,130.6457931,4.607
2012-03-09,2202450.81,4,53.63,130.7413793,4.607
2012-03-16,2214967.44,4,59.81,130.8261935,4.607
2012-03-23,2091592.54,4,59.07,130.8966452,4.607
2012-03-30,2089381.77,4,72.63,130.9670968,4.607
2012-04-06,2470206.13,4,67.69,131.0375484,4.308
2012-04-13,2105301.39,4,68.69,131.108,4.308
2012-04-20,2144336.89,4,68.6,131.1173333,4.308
2012-04-27,2064065.66,4,76.47,131.1266667,4.308
2012-05-04,2196968.33,4,80.14,131.136,4.308
2012-05-11,2127661.17,4,67.64,131.1453333,4.308
2012-05-18,2207214.81,4,68.43,131.0983226,4.308
2012-05-25,2154137.67,4,77.47,131.0287742,4.308
2012-06-01,2179360.94,4,77.41,130.9592258,4.308
2012-06-08,2245257.18,4,78.11,130.8896774,4.308
2012-06-15,2234190.93,4,80.94,130.8295333,4.308
2012-06-22,2197299.65,4,81.63,130.7929,4.308
2012-06-29,2128362.92,4,84.23,130.7562667,4.308
2012-07-06,2224499.28,4,80.37,130.7196333,4.2945
2012-07-13,2100252.61,4,76.86,130.683,4.2945
2012-07-20,2175563.69,4,79.14,130.7012903,4.2945
2012-07-27,2048613.65,4,81.06,130.7195806,4.2945
2012-08-03,2174514.13,4,83.86,130.737871,4.2945
2012-08-10,2193367.69,4,83.21,130.7561613,4.2945
2012-08-17,2283540.3,4,81.41,130.7909677,4.2945
2012-08-24,2125241.68,4,75.76,130.8381613,4.2945
2012-08-31,2081181.35,4,76.47,130.8853548,4.2945
2012-09-07,2125104.72,4,82.09,130.9325484,4.2945
2012-09-14,2117854.6,4,68.2,130.9776667,4.2945
2012-09-21,2119438.53,4,68.97,131.0103333,4.2945
2012-09-28,2027620.23,4,71.74,131.043,4.2945
2012-10-05,2209835.43,4,63.07,131.0756667,4.2945
2012-10-12,2133026.07,4,57.11,131.1083333,4.2945
2012-10-19,2097266.85,4,64.46,131.1499677,4.2945
2012-10-26,2149594.46,4,63.64,131.1930968,4.2945
2010-02-05,317173.1,5,39.7,211.6539716,6.566
2010-02-12,311825.7,5,39.81,211.8004698,6.566
2010-02-19,303447.57,5,41.14,211.8471283,6.566
2010-02-26,270281.63,5,46.7,211.8771468,6.566
2010-03-05,288855.71,5,48.89,211.9071653,6.566
2010-03-12,297293.59,5,58.5,211.9371839,6.566
2010-03-19,281706.41,5,55.46,211.770897,6.566
2010-03-26,273282.97,5,52.47,211.5718925,6.566
2010-04-02,331406.0,5,63.18,211.372888,6.465
2010-04-09,328020.49,5,65.19,211.1738835,6.465
2010-04-16,306858.69,5,65.3,211.0388528,6.465
2010-04-23,288839.73,5,65.13,210.9891204,6.465
2010-04-30,298697.84,5,67.53,210.939388,6.465
2010-05-07,333522.6,5,71.53,210.8896556,6.465
2010-05-14,296673.77,5,74.79,210.8872772,6.465
2010-05-21,301615.49,5,75.2,211.169023,6.465
2010-05-28,310013.11,5,79.81,211.4507688,6.465
2010-06-04,337825.89,5,79.54,211.7325146,6.465
2010-06-11,296641.91,5,80.7,212.0142605,6.465
2010-06-18,313795.6,5,83.91,212.0119769,6.465
2010-06-25,295257.3,5,83.72,211.8960815,6.465
2010-07-02,305993.27,5,81.25,211.7801861,6.496
2010-07-09,291808.87,5,81.14,211.6642907,6.496
2010-07-16,280701.7,5,83.98,211.6561123,6.496
2010-07-23,274742.63,5,83.66,211.7915565,6.496
2010-07-30,268929.03,5,82.46,211.9270006,6.496
2010-08-06,303043.02,5,86.1,212.0624447,6.496
2010-08-13,286477.35,5,87.41,212.1978889,6.496
2010-08-20,287205.38,5,87.71,212.1608984,6.496
2010-08-27,288519.75,5,87.05,212.123908,6.496
2010-09-03,323798.0,5,84.06,212.0869176,6.496
2010-09-10,306533.08,5,79.86,212.0499271,6.496
2010-09-17,282558.65,5,82.28,212.0769346,6.496
2010-09-24,293131.58,5,78.53,212.1519404,6.496
2010-10-01,283178.12,5,71.1,212.2269463,6.768
2010-10-08,290494.85,5,64.99,212.3019522,6.768
2010-10-15,280681.2,5,68.11,212.3691867,6.768
2010-10-22,284988.27,5,70.96,212.4169928,6.768
2010-10-29,278031.81,5,70.58,212.464799,6.768
2010-11-05,325310.3,5,58.88,212.5126051,6.768
2010-11-12,301827.36,5,62.37,212.5604113,6.768
2010-11-19,297384.81,5,52.52,212.445487,6.768
2010-11-26,488362.61,5,66.15,212.303441,6.768
2010-12-03,344490.88,5,51.31,212.1613951,6.768
2010-12-10,352811.53,5,48.27,212.0193491,6.768
2010-12-17,367801.19,5,51.61,211.9580815,6.768
2010-12-24,466010.25,5,55.01,211.9573978,6.768
2010-12-31,298180.18,5,49.79,211.9567142,6.768
2011-01-07,286347.26,5,48.3,211.9560305,6.634
2011-01-14,260636.71,5,37.74,212.008514,6.634
2011-01-21,275313.34,5,45.41,212.3800012,6.634
2011-01-28,279088.39,5,44.5,212.7514884,6.634
2011-02-04,329613.2,5,41.67,213.1229755,6.634
2011-02-11,311590.54,5,38.25,213.4944627,6.634
2011-02-18,356622.61,5,58.83,213.8068304,6.634
2011-02-25,294659.5,5,63.35,214.0955503,6.634
2011-03-04,329033.66,5,60.35,214.3842702,6.634
2011-03-11,293098.1,5,55.74,214.6729901,6.634
2011-03-18,312177.67,5,64.31,214.9257339,6.634
2011-03-25,294732.5,5,70.71,215.1640872,6.634
2011-04-01,314316.55,5,61.5,215.4024406,6.489
2011-04-08,307333.62,5,69.64,215.6407939,6.489
2011-04-15,307913.58,5,72.02,215.8592673,6.489
2011-04-22,328415.44,5,74.34,216.0280407,6.489
2011-04-29,307291.56,5,74.75,216.1968142,6.489
2011-05-06,322904.68,5,66.27,216.3655877,6.489
2011-05-13,290930.01,5,77.38,216.5343611,6.489
2011-05-20,299614.33,5,71.37,216.3023847,6.489
2011-05-27,297149.69,5,80.14,216.0704083,6.489
2011-06-03,329183.92,5,83.81,215.8384319,6.489
2011-06-10,304984.14,5,83.61,215.6064555,6.489
2011-06-17,304811.82,5,86.84,215.560463,6.489
2011-06-24,302881.64,5,84.76,215.6539583,6.489
2011-07-01,327093.89,5,85.81,215.7474537,6.529
2011-07-08,310804.93,5,86.64,215.8409491,6.529
2011-07-15,283248.62,5,88.64,215.9250696,6.529
2011-07-22,292539.73,5,86.97,215.985753,6.529
2011-07-29,275142.17,5,89.42,216.0464364,6.529
2011-08-05,317738.56,5,91.07,216.1071198,6.529
2011-08-12,289886.16,5,90.16,216.1678032,6.529
2011-08-19,303643.84,5,89.35,216.2311855,6.529
2011-08-26,310338.17,5,89.18,216.2950176,6.529
2011-09-02,315645.53,5,90.38,216.3588498,6.529
2011-09-09,321110.22,5,79.04,216.4226819,6.529
2011-09-16,278529.71,5,83.55,216.6033083,6.529
2011-09-23,291024.98,5,78.01,216.9396605,6.529
2011-09-30,292315.38,5,81.16,217.2760127,6.529
2011-10-07,309111.47,5,71.64,217.6123648,6.3
2011-10-14,286117.72,5,72.36,217.9237458,6.3
2011-10-21,306069.18,5,66.9,218.0852999,6.3
2011-10-28,307035.11,5,69.27,218.2468539,6.3
2011-11-04,353652.23,5,56.71,218.408408,6.3
2011-11-11,311906.7,5,60.71,218.5699621,6.3
2011-11-18,307944.37,5,64.33,218.793912,6.3
2011-11-25,507900.07,5,61.93,219.0428204,6.3
2011-12-02,376225.61,5,51.14,219.2917287,6.3
2011-12-09,367433.77,5,44.12,219.540637,6.3
2011-12-16,379530.3,5,54.42,219.7596266,6.3
2011-12-23,458562.24,5,50.33,219.9387246,6.3
2011-12-30,349624.88,5,45.62,220.1178226,6.3
2012-01-06,312078.71,5,50.21,220.2969205,5.943
2012-01-13,291454.52,5,48.86,220.4760185,5.943
2012-01-20,287523.98,5,54.65,220.5694104,5.943
2012-01-27,295974.22,5,54.63,220.6628023,5.943
2012-02-03,333948.0,5,57.35,220.7561941,5.943
2012-02-10,349239.88,5,48.57,220.849586,5.943
2012-02-17,356427.98,5,48.25,221.0106341,5.943
2012-02-24,312220.47,5,57.75,221.2224243,5.943
2012-03-02,359206.21,5,60.66,221.4342146,5.943
2012-03-09,347295.6,5,57.69,221.6460048,5.943
2012-03-16,339392.54,5,63.55,221.7989713,5.943
2012-03-23,321299.99,5,64.44,221.8735063,5.943
2012-03-30,331318.73,5,67.76,221.9480412,5.943
2012-04-06,402985.7,5,70.4,222.0225762,5.801
2012-04-13,351832.03,5,70.56,222.0971111,5.801
2012-04-20,330063.06,5,67.33,222.1512315,5.801
2012-04-27,324839.74,5,68.96,222.2053519,5.801
2012-05-04,360932.69,5,77.1,222.2594722,5.801
2012-05-11,333870.52,5,73.45,222.3135926,5.801
2012-05-18,336189.66,5,70.45,222.330443,5.801
2012-05-25,341994.48,5,78.23,222.3323853,5.801
2012-06-01,359867.8,5,79.72,222.3343277,5.801
2012-06-08,341704.59,5,81.02,222.33627,5.801
2012-06-15,327383.64,5,81.64,222.3492901,5.801
2012-06-22,325041.68,5,80.57,222.3900046,5.801
2012-06-29,329658.1,5,87.08,222.4307191,5.801
2012-07-06,341214.43,5,82.35,222.4714336,5.603
2012-07-13,316203.64,5,80.78,222.5121481,5.603
2012-07-20,321205.12,5,81.05,222.5209358,5.603
2012-07-27,306827.36,5,85.06,222.5297234,5.603
2012-08-03,324195.17,5,86.91,222.5385111,5.603
2012-08-10,306759.7,5,86.96,222.5472987,5.603
2012-08-17,314014.18,5,87.52,222.6276753,5.603
2012-08-24,320831.36,5,79.45,222.7617437,5.603
2012-08-31,344642.01,5,84.25,222.8958121,5.603
2012-09-07,350648.91,5,86.3,223.0298805,5.603
2012-09-14,299800.67,5,76.65,223.1734167,5.603
2012-09-21,307306.76,5,71.09,223.3737593,5.603
2012-09-28,310141.68,5,78.33,223.5741019,5.603
2012-10-05,343048.29,5,71.17,223.7744444,5.422
2012-10-12,325345.41,5,66.24,223.974787,5.422
2012-10-19,313358.15,5,69.17,224.0192873,5.422
2012-10-26,319550.77,5,71.7,224.0378139,5.422
2010-02-05,1652635.1,6,40.43,212.6223518,7.259
2010-02-12,1606283.86,6,40.57,212.7700425,7.259
2010-02-19,1567138.07,6,43.58,212.8161546,7.259
2010-02-26,1432953.21,6,47.1,212.845337,7.259
2010-03-05,1601348.82,6,49.63,212.8745193,7.259
2010-03-12,1558621.36,6,58.82,212.9037017,7.259
2010-03-19,1693058.91,6,56.55,212.7351935,7.259
2010-03-26,1472033.38,6,53.74,212.533737,7.259
2010-04-02,1770333.9,6,64.94,212.3322805,7.092
2010-04-09,1667181.82,6,66.15,212.1308239,7.092
2010-04-16,1519846.36,6,65.68,211.9942765,7.092
2010-04-23,1540435.99,6,64.11,211.9442745,7.092
2010-04-30,1498080.16,6,68.91,211.8942725,7.092
2010-05-07,1619920.04,6,73.68,211.8442706,7.092
2010-05-14,1524059.4,6,74.95,211.8421769,7.092
2010-05-21,1531938.44,6,74.8,212.1275324,7.092
2010-05-28,1644470.66,6,78.89,212.412888,7.092
2010-06-04,1857380.09,6,79.44,212.6982436,7.092
2010-06-11,1685652.35,6,81.81,212.9835992,7.092
2010-06-18,1677248.24,6,83.89,212.9813843,7.092
2010-06-25,1640681.88,6,84.2,212.8641412,7.092
2010-07-02,1759777.25,6,80.34,212.746898,6.973
2010-07-09,1690317.99,6,80.93,212.6296549,6.973
2010-07-16,1560120.8,6,83.75,212.6212163,6.973
2010-07-23,1585240.92,6,83.9,212.7578505,6.973
2010-07-30,1532308.78,6,81.37,212.8944846,6.973
2010-08-06,1633241.59,6,86.61,213.0311188,6.973
2010-08-13,1547654.98,6,86.83,213.1677529,6.973
2010-08-20,1539930.5,6,87.36,213.1291427,6.973
2010-08-27,1450766.12,6,85.71,213.0905324,6.973
2010-09-03,1510925.32,6,82.15,213.0519222,6.973
2010-09-10,1424225.44,6,78.78,213.013312,6.973
2010-09-17,1308537.75,6,81.78,213.0398643,6.973
2010-09-24,1275591.84,6,76.49,213.1152886,6.973
2010-10-01,1328468.89,6,70.69,213.1907129,7.007
2010-10-08,1360317.9,6,65.21,213.2661373,7.007
2010-10-15,1344580.92,6,68.93,213.3337977,7.007
2010-10-22,1332716.53,6,70.97,213.3820486,7.007
2010-10-29,1385323.7,6,70.39,213.4302994,7.007
2010-11-05,1505442.15,6,59.9,213.4785503,7.007
2010-11-12,1495536.46,6,62.11,213.5268011,7.007
2010-11-19,1518841.45,6,52.99,213.4107412,7.007
2010-11-26,2267452.4,6,65.79,213.2672961,7.007
2010-12-03,1677067.24,6,52.3,213.123851,7.007
2010-12-10,1834737.58,6,48.46,212.9804059,7.007
2010-12-17,2090268.95,6,52.24,212.918049,7.007
2010-12-24,2720371.4924999997,6,55.07,212.9165082,7.007
2010-12-31,1464050.02,6,49.14,212.9149674,7.007
2011-01-07,1350441.68,6,47.78,212.9134266,6.858
2011-01-14,1306194.55,6,38.37,212.9655882,6.858
2011-01-21,1261253.18,6,46.2,213.3399647,6.858
2011-01-28,1287034.7,6,44.98,213.7143412,6.858
2011-02-04,1514999.17,6,40.59,214.0887176,6.858
2011-02-11,1486920.17,6,39.38,214.4630941,6.858
2011-02-18,1572117.54,6,59.61,214.7775231,6.858
2011-02-25,1422600.43,6,62.86,215.0679731,6.858
2011-03-04,1502617.99,6,60.45,215.3584231,6.858
2011-03-11,1494497.39,6,57.71,215.6488731,6.858
2011-03-18,1685375.47,6,65.07,215.9035078,6.858
2011-03-25,1438465.81,6,70.83,216.1438163,6.858
2011-04-01,1459276.77,6,62.25,216.3841249,6.855
2011-04-08,1534594.0,6,70.35,216.6244334,6.855
2011-04-15,1448797.02,6,73.17,216.8446627,6.855
2011-04-22,1639358.93,6,74.24,217.0146941,6.855
2011-04-29,1479249.9,6,75.27,217.1847255,6.855
2011-05-06,1504651.57,6,65.42,217.3547569,6.855
2011-05-13,1453185.65,6,76.95,217.5247882,6.855
2011-05-20,1382783.83,6,72.01,217.2896095,6.855
2011-05-27,1523979.11,6,80.83,217.0544307,6.855
2011-06-03,1705506.29,6,84.01,216.819252,6.855
2011-06-10,1598643.65,6,84.49,216.5840732,6.855
2011-06-17,1622150.33,6,87.08,216.5371616,6.855
2011-06-24,1543365.9,6,85.51,216.6314502,6.855
2011-07-01,1694551.15,6,87.0,216.7257388,6.925
2011-07-08,1709373.62,6,88.36,216.8200275,6.925
2011-07-15,1526801.24,6,88.93,216.9044732,6.925
2011-07-22,1526506.08,6,88.06,216.964312,6.925
2011-07-29,1483991.05,6,90.22,217.0241507,6.925
2011-08-05,1601584.57,6,91.46,217.0839894,6.925
2011-08-12,1484995.38,6,90.49,217.1438281,6.925
2011-08-19,1493544.04,6,89.26,217.2069662,6.925
2011-08-26,1420405.41,6,90.07,217.2706543,6.925
2011-09-02,1481618.74,6,91.22,217.3343423,6.925
2011-09-09,1483574.38,6,80.21,217.3980304,6.925
2011-09-16,1351407.79,6,84.94,217.5797506,6.925
2011-09-23,1336044.75,6,78.49,217.9188471,6.925
2011-09-30,1307551.92,6,82.51,218.2579435,6.925
2011-10-07,1481739.2,6,74.1,218.59704,6.551
2011-10-14,1386520.99,6,71.24,218.9109844,6.551
2011-10-21,1417922.37,6,68.53,219.0740167,6.551
2011-10-28,1419445.12,6,69.51,219.237049,6.551
2011-11-04,1523420.38,6,58.54,219.4000812,6.551
2011-11-11,1536176.54,6,61.33,219.5631135,6.551
2011-11-18,1524390.07,6,63.89,219.7897137,6.551
2011-11-25,2249811.55,6,62.78,220.0417412,6.551
2011-12-02,1688531.34,6,51.18,220.2937686,6.551
2011-12-09,1903385.14,6,43.64,220.5457961,6.551
2011-12-16,2034695.56,6,53.27,220.7671856,6.551
2011-12-23,2644633.02,6,49.45,220.9477245,6.551
2011-12-30,1598080.52,6,46.8,221.1282634,6.551
2012-01-06,1395339.71,6,50.82,221.3088023,6.132
2012-01-13,1344243.17,6,48.33,221.4893412,6.132
2012-01-20,1326255.7,6,55.37,221.5831306,6.132
2012-01-27,1315610.66,6,53.95,221.6769199,6.132
2012-02-03,1496305.78,6,57.45,221.7707093,6.132
2012-02-10,1620603.92,6,48.58,221.8644987,6.132
2012-02-17,1632616.09,6,49.03,222.026359,6.132
2012-02-24,1465187.71,6,59.17,222.2392726,6.132
2012-03-02,1550385.65,6,60.32,222.4521862,6.132
2012-03-09,1569304.4,6,57.89,222.6650998,6.132
2012-03-16,1748010.29,6,62.8,222.8186603,6.132
2012-03-23,1495143.62,6,63.71,222.8930835,6.132
2012-03-30,1508933.26,6,67.91,222.9675066,6.132
2012-04-06,1840131.19,6,71.6,223.0419298,5.964
2012-04-13,1616394.45,6,71.29,223.1163529,5.964
2012-04-20,1456073.24,6,68.64,223.17092,5.964
2012-04-27,1456221.1,6,71.5,223.2254871,5.964
2012-05-04,1543461.12,6,77.66,223.2800541,5.964
2012-05-11,1517075.67,6,72.66,223.3346212,5.964
2012-05-18,1513635.64,6,70.5,223.3511928,5.964
2012-05-25,1603793.42,6,78.47,223.3525662,5.964
2012-06-01,1681121.38,6,80.39,223.3539397,5.964
2012-06-08,1696619.52,6,80.5,223.3553131,5.964
2012-06-15,1642247.48,6,82.1,223.3680933,5.964
2012-06-22,1618272.25,6,81.2,223.4093906,5.964
2012-06-29,1648863.46,6,87.35,223.4506878,5.964
2012-07-06,1876359.39,6,82.95,223.4919851,5.668
2012-07-13,1588142.26,6,80.27,223.5332824,5.668
2012-07-20,1574361.97,6,81.57,223.5424501,5.668
2012-07-27,1513229.16,6,85.78,223.5516178,5.668
2012-08-03,1627274.93,6,87.55,223.5607856,5.668
2012-08-10,1588380.73,6,87.04,223.5699533,5.668
2012-08-17,1543049.52,6,87.53,223.6510224,5.668
2012-08-24,1501095.49,6,79.03,223.7860175,5.668
2012-08-31,1577439.81,6,83.58,223.9210125,5.668
2012-09-07,1608077.01,6,86.33,224.0560076,5.668
2012-09-14,1375166.86,6,76.41,224.2004678,5.668
2012-09-21,1425603.65,6,70.81,224.4017192,5.668
2012-09-28,1369131.46,6,77.82,224.6029706,5.668
2012-10-05,1518177.71,6,70.84,224.804222,5.329
2012-10-12,1459396.84,6,65.43,225.0054733,5.329
2012-10-19,1436883.99,6,69.68,225.0501013,5.329
2012-10-26,1431426.34,6,72.34,225.0686254,5.329
2010-02-05,496725.44,7,10.53,189.3816974,9.014
2010-02-12,524104.92,7,25.9,189.4642725,9.014
2010-02-19,506760.54,7,27.28,189.5340998,9.014
2010-02-26,496083.24,7,24.91,189.6018023,9.014
2010-03-05,491419.55,7,35.86,189.6695049,9.014
2010-03-12,480452.1,7,27.25,189.7372075,9.014
2010-03-19,574450.23,7,29.04,189.734262,9.014
2010-03-26,514731.6,7,23.33,189.7195417,9.014
2010-04-02,561145.14,7,38.26,189.7048215,8.963
2010-04-09,484263.25,7,33.79,189.6901012,8.963
2010-04-16,406228.19,7,41.89,189.6628845,8.963
2010-04-23,404751.25,7,43.07,189.6190057,8.963
2010-04-30,373655.61,7,38.99,189.575127,8.963
2010-05-07,395453.83,7,40.07,189.5312483,8.963
2010-05-14,372673.61,7,41.41,189.4904116,8.963
2010-05-21,395195.65,7,46.6,189.467827,8.963
2010-05-28,442734.55,7,54.24,189.4452425,8.963
2010-06-04,509183.22,7,53.63,189.422658,8.963
2010-06-11,498580.87,7,63.59,189.4000734,8.963
2010-06-18,481144.09,7,52.7,189.4185259,8.963
2010-06-25,553714.87,7,59.94,189.4533931,8.963
2010-07-02,575570.77,7,61.31,189.4882603,9.017
2010-07-09,593462.34,7,58.0,189.5231276,9.017
2010-07-16,557166.35,7,62.19,189.6125456,9.017
2010-07-23,570231.21,7,64.64,189.774698,9.017
2010-07-30,603547.16,7,66.07,189.9368504,9.017
2010-08-06,643854.17,7,61.7,190.0990028,9.017
2010-08-13,598185.4,7,60.13,190.2611552,9.017
2010-08-20,582353.17,7,59.59,190.2948237,9.017
2010-08-27,554309.24,7,57.57,190.3284922,9.017
2010-09-03,532765.05,7,49.84,190.3621607,9.017
2010-09-10,535769.32,7,48.5,190.3958293,9.017
2010-09-17,489408.53,7,48.56,190.4688287,9.017
2010-09-24,488008.83,7,47.55,190.5713264,9.017
2010-10-01,448998.73,7,49.99,190.6738241,9.137
2010-10-08,480239.88,7,44.13,190.7763218,9.137
2010-10-15,463370.48,7,35.86,190.8623087,9.137
2010-10-22,472450.81,7,36.84,190.9070184,9.137
2010-10-29,465493.15,7,34.78,190.951728,9.137
2010-11-05,480512.44,7,49.44,190.9964377,9.137
2010-11-12,507584.29,7,22.12,191.0411474,9.137
2010-11-19,482528.36,7,25.56,191.0312172,9.137
2010-11-26,835189.26,7,17.95,191.0121805,9.137
2010-12-03,552811.62,7,21.88,190.9931437,9.137
2010-12-10,599730.07,7,24.24,190.9741069,9.137
2010-12-17,716388.81,7,20.74,191.0303376,9.137
2010-12-24,1045124.88,7,26.04,191.1430189,9.137
2010-12-31,729572.08,7,13.76,191.2557002,9.137
2011-01-07,661163.94,7,10.09,191.3683815,8.818
2011-01-14,547384.9,7,11.32,191.4784939,8.818
2011-01-21,521539.46,7,25.4,191.5731924,8.818
2011-01-28,513372.17,7,10.11,191.667891,8.818
2011-02-04,558027.77,7,6.240000000000002,191.7625895,8.818
2011-02-11,559903.13,7,10.24,191.8572881,8.818
2011-02-18,572387.47,7,17.3,191.9178331,8.818
2011-02-25,546690.84,7,17.46,191.9647167,8.818
2011-03-04,551378.39,7,21.84,192.0116004,8.818
2011-03-11,558963.83,7,20.7,192.058484,8.818
2011-03-18,635014.69,7,27.69,192.1237981,8.818
2011-03-25,559061.58,7,25.69,192.1964844,8.818
2011-04-01,513409.67,7,24.83,192.2691707,8.595
2011-04-08,500552.16,7,30.64,192.3418571,8.595
2011-04-15,423380.14,7,27.79,192.4225954,8.595
2011-04-22,466594.89,7,31.84,192.5234638,8.595
2011-04-29,410429.73,7,26.79,192.6243322,8.595
2011-05-06,407012.47,7,26.54,192.7252006,8.595
2011-05-13,414094.05,7,36.61,192.826069,8.595
2011-05-20,424670.98,7,36.16,192.831317,8.595
2011-05-27,457216.87,7,37.51,192.8365651,8.595
2011-06-03,542295.37,7,45.77,192.8418131,8.595
2011-06-10,621099.95,7,53.3,192.8470612,8.595
2011-06-17,610991.35,7,48.79,192.9034759,8.595
2011-06-24,640043.97,7,46.85,192.9982655,8.595
2011-07-01,704344.21,7,58.54,193.0930552,8.622
2011-07-08,761793.94,7,59.08,193.1878448,8.622
2011-07-15,642748.21,7,54.37,193.3125484,8.622
2011-07-22,688043.96,7,56.22,193.5120367,8.622
2011-07-29,653382.62,7,56.66,193.711525,8.622
2011-08-05,695392.84,7,55.91,193.9110133,8.622
2011-08-12,670670.46,7,54.56,194.1105017,8.622
2011-08-19,645156.21,7,56.06,194.2500634,8.622
2011-08-26,629994.47,7,57.6,194.3796374,8.622
2011-09-02,592355.24,7,53.4,194.5092113,8.622
2011-09-09,613135.23,7,45.61,194.6387853,8.622
2011-09-16,558981.45,7,43.67,194.7419707,8.622
2011-09-23,536144.81,7,43.67,194.8099713,8.622
2011-09-30,488880.26,7,47.34,194.8779718,8.622
2011-10-07,525866.36,7,40.65,194.9459724,8.513
2011-10-14,501959.19,7,32.65,195.0261012,8.513
2011-10-21,558691.43,7,37.49,195.1789994,8.513
2011-10-28,527339.52,7,28.82,195.3318977,8.513
2011-11-04,564536.01,7,23.41,195.4847959,8.513
2011-11-11,556015.59,7,19.53,195.6376941,8.513
2011-11-18,539826.56,7,29.53,195.7184713,8.513
